x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	y	Set	Test
0.93127876	0.91752453	0.21379074	0.37692963	0.26216098	0.86824558	0.96307574	0.98655078	0.68127259	0.38314307	14.5344838	Train	0
0.98326207	0.8252346	0.90046892	0.41385261	0.734017	0.66335805	0.31772229	0.72081532	0.26330884	0.90274421	19.1355754	Train	1
0.39655746	0.65608876	0.6396338	0.43767567	0.67849767	0.80383	0.9120584	0.04897598	0.58666612	0.67048443	10.5282127	Train	1
0.1827055	0.13486186	0.32934459	0.01104981	0.73603093	0.72583135	0.84267658	0.91894121	0.34658079	0.35814601	4.67932795	Train	0
0.15569531	0.7227984	0.79418996	0.70269646	0.16204594	0.03463878	0.23701352	0.87376015	0.8689201	0.51040814	10.3371837	Train	1
0.35537134	0.13317794	0.14823118	0.37861076	0.2724797	0.54382049	0.85507767	0.10274087	0.89095934	0.96523275	9.25231142	Train	1
0.69439468	0.15351377	0.53944949	0.02838762	0.46400007	0.44998785	0.24082232	0.0941154	0.25582588	0.96438167	3.82321432	Train	0
0.89389041	0.48504455	0.94892638	0.98744976	0.88439501	0.72395939	0.28163877	0.36034297	0.32915459	0.34558192	22.9644638	Train	1
0.48621451	0.27341907	0.93146617	0.27546197	0.08386012	0.07734736	0.34031331	0.55872855	0.41388055	0.02752985	8.12778105	Train	0
0.70969564	0.16975287	0.3541283	0.30459493	0.1591613	0.67161095	0.42134799	0.64634615	0.61932677	0.31496472	5.74828978	Train	0
0.99653377	0.627151	0.22834442	0.15639455	0.28043848	0.88245187	0.62265096	0.7526776	0.35063239	0.61601612	11.9359261	Train	0
0.20620905	0.02959681	0.70409645	0.77412407	0.12805788	0.97359515	0.29686501	0.56371979	0.21279671	0.84978083	11.1538745	Train	0
0.17509147	0.06439366	0.73806979	0.50997454	0.35079991	0.75796737	0.61735435	0.95473684	0.16546195	0.58719279	7.05900347	Train	0
0.5517398	0.667967	0.27561303	0.2803664	0.39539609	0.20562606	0.09613251	0.89950492	0.06872046	0.23608993	7.02825698	Train	0
0.32235169	0.63482648	0.30248782	0.35732411	0.6224078	0.32725188	0.9151649	0.38006775	0.47004383	0.55959649	7.58453032	Train	0
0.71284534	0.55055341	0.5692144	0.16792438	0.48732013	0.71203346	0.88145514	0.55319466	0.16628202	0.33634301	7.81358107	Train	0
0.71895856	0.76945155	0.48765583	0.39488064	0.43633137	0.67543041	0.22766561	0.36171339	0.02177182	0.4942393	8.59743114	Train	0
0.09876026	0.6024154	0.60587616	0.38809054	0.76919179	0.70896586	0.07583018	0.69808584	0.7895655	0.93248786	9.10864487	Train	0
0.0364502	0.98956103	0.722203	0.75128252	0.56838678	0.86028827	0.81924655	0.46173416	0.39177492	0.77017773	10.7695756	Train	0
0.40863003	0.15098244	0.93481658	0.76286444	0.26407708	0.5538153	0.77896401	0.13991052	0.89486369	0.81150723	12.7286547	Train	0
0.08086265	0.64384488	0.1535906	0.86473876	0.25132867	0.82688804	0.15362936	0.13431083	0.79536837	0.80724785	14.7876081	Train	0
0.75580427	0.91565544	0.77780923	0.2805731	0.32886915	0.69433986	0.14918111	0.1473289	0.12044808	0.78409891	13.788936	Train	0
0.86066641	0.84809159	0.65105954	0.50996645	0.95079337	0.95552033	0.26228313	0.08138767	0.55557043	0.36851249	18.3740072	Train	1
0.31139095	0.14291571	0.56482735	0.67083232	0.58537019	0.28608367	0.94105694	0.91531717	0.78545626	0.44557487	11.0257469	Train	2
0.36973154	0.29143454	0.87816711	0.71521177	0.29843283	0.10715011	0.09839658	0.43637627	0.68529525	0.79050836	12.9678962	Train	0
0.37865685	0.50738707	0.45802255	0.91299474	0.2899011	0.07057435	0.29002448	0.66284115	0.82745611	0.19342845	9.82789678	Train	1
0.03945043	0.0215082	0.2118523	0.94209627	0.98445709	0.6479806	0.53058091	0.84255561	0.26425429	0.64656535	16.3972277	Train	0
0.55871785	0.25926307	0.40179058	0.99818247	0.13333007	0.46900982	0.70689627	0.10691711	0.31646007	0.23939216	14.3707608	Train	0
0.7034939	0.59521145	0.67370097	0.61977794	0.55862815	0.1157792	0.79569565	0.45333751	0.56531443	0.04355469	13.9947464	Train	1
0.64147341	0.04423613	0.62520662	0.28713453	0.9044388	0.24462259	0.81392561	0.64064489	0.20471136	0.79467638	8.86119534	Train	0
0.91918488	0.71139628	0.28535567	0.75955405	0.7607687	0.3383128	0.11712198	0.1151316	0.82491699	0.16370237	19.1981804	Train	0
0.56443922	0.29498006	0.6662832	0.76965626	0.2688404	0.6675076	0.78558288	0.98610539	0.85622425	0.66613904	11.4638862	Train	0
0.69351709	0.15758552	0.13104193	0.42321307	0.75454482	0.79410936	0.4616351	0.92145682	0.87544956	0.53410576	8.89880723	Train	0
0.84231458	0.06458682	0.01289495	0.05841639	0.21166643	0.76772259	0.07984882	0.97420861	0.06654075	0.16995137	5.33359135	Train	0
0.95931802	0.98958812	0.00957374	0.90816658	0.89790183	0.73931661	0.31550644	0.06122933	0.3717189	0.46351715	26.9810068	Train	0
0.69605207	0.27563742	0.19098258	0.49922515	0.0893423	0.05040282	0.42715322	0.1678411	0.97819686	0.13265348	8.675531	Train	0
0.62819841	0.94734372	0.01915654	0.06943422	0.36693931	0.55265955	0.45385141	0.88098642	0.46207128	0.24394435	15.3169325	Train	1
0.1346828	0.53804139	0.63580859	0.76216234	0.81341183	0.00430569	0.84188062	0.26443927	0.41138657	0.58281814	10.984618	Train	0
0.05338601	0.4218866	0.82329113	0.27389945	0.13192015	0.35923387	0.33854932	0.81947936	0.76612694	0.34716704	6.52137707	Train	0
0.90314872	0.34806874	0.06764881	0.34967884	0.88507353	0.85205812	0.07383257	0.31163453	0.50149061	0.28283719	14.5810526	Train	1
0.32924808	0.09418357	0.29200271	0.24014305	0.91203299	0.12807032	0.71238352	0.91972734	0.76964269	0.04065585	8.49482794	Train	0
0.62573729	0.73762695	0.75431083	0.303716	0.42547145	0.62978384	0.11360911	0.96184124	0.17860143	0.06596668	10.0198587	Train	0
0.40109069	0.61724472	0.04962081	0.04901053	0.81802587	0.92737343	0.80567411	0.9899966	0.68331808	0.79688825	12.3221426	Train	2
0.98694944	0.20296971	0.86738392	0.99293303	0.34555859	0.77801153	0.16668947	0.00598847	0.08400846	0.94870785	17.1925961	Train	0
0.00488046	0.52192083	0.30193813	0.10916956	0.78388811	0.48179176	0.58844012	0.48373628	0.41641134	0.53917435	6.2377456	Train	1
0.35846717	0.06689698	0.75353082	0.70619054	0.85418621	0.72899564	0.71072634	0.64553371	0.88113182	0.84902144	16.1072822	Train	1
0.41126546	0.01260141	0.22653884	0.84213545	0.68140686	0.3044711	0.56935823	0.11941525	0.21428716	0.06844081	15.1776606	Train	0
0.82425846	0.93743617	0.33121375	0.77176638	0.55180588	0.18348313	0.08716125	0.53359776	0.56803357	0.13704986	17.1656458	Train	0
0.87416113	0.20535676	0.40507012	0.92364485	0.84685195	0.89523031	0.75381553	0.48296134	0.23945224	0.27247815	12.7575442	Train	0
0.12506456	0.80071515	0.17866801	0.26169417	0.25890304	0.00191354	0.49200488	0.63994528	0.61727269	0.97730213	5.6978878	Train	0
0.8699107	0.45016124	0.84915649	0.08567732	0.88278746	0.47373982	0.85373635	0.5652431	0.5217533	0.83647237	10.619533	Train	0
0.35892726	0.07211767	0.22485502	0.61905377	0.41961211	0.77503502	0.15428927	0.56781145	0.22536575	0.3608311	8.10257017	Train	0
0.22827404	0.51499105	0.24978624	0.92134558	0.62214135	0.78316935	0.71013169	0.83339442	0.6681977	0.09915699	14.9859878	Train	0
0.7314332	0.42443002	0.122691	0.90400738	0.19215923	0.05011693	0.63650343	0.80885423	0.96255916	0.92232117	16.5349989	Train	0
0.80014167	0.17401183	0.65028015	0.39977078	0.62859691	0.04998937	0.46975259	0.15704971	0.10269562	0.17795599	8.99955424	Train	0
0.9776224	0.49209379	0.32416703	0.44325069	0.29056827	0.14075237	0.84497314	0.75569316	0.67042975	0.65567365	9.46742383	Train	2
0.48471356	0.13084564	0.46115338	0.61141977	0.42555755	0.63495221	0.22427566	0.22759915	0.69794128	0.19306895	11.0514323	Train	0
0.14457258	0.90868872	0.8212834	0.8581544	0.30982972	0.46034118	0.32412697	0.78815323	0.64362799	0.07537357	10.6803501	Train	1
0.86618121	0.6989792	0.65022745	0.21128139	0.19951034	0.45999903	0.53363349	0.314053	0.15466118	0.07296188	7.1489485	Train	0
0.44018264	0.86638529	0.49681101	0.34732797	0.41320251	0.1850759	0.28583167	0.55237166	0.71375402	0.02269366	9.20263199	Train	0
0.91888032	0.85231437	0.62284292	0.73023544	0.52115404	0.70790897	0.00478297	0.67102373	0.76572741	0.94024247	16.6841455	Train	0
0.87003251	0.04810907	0.66344694	0.94369942	0.22362026	0.70997393	0.39431076	0.18932886	0.86082527	0.2497773	13.0561438	Train	0
0.17219672	0.45298615	0.91960804	0.8080176	0.65484346	0.63234107	0.52233382	0.11096719	0.06856183	0.28822002	17.3942334	Train	1
0.90685265	0.08772631	0.07543591	0.71598053	0.5143415	0.078944	0.55760523	0.67372318	0.03256682	0.18041448	12.231541	Train	2
0.74871756	0.25457775	0.55983479	0.56331238	0.97946808	0.28398175	0.0644463	0.08318989	0.57946296	0.72942466	12.0676524	Train	0
0.12958602	0.41103009	0.54253291	0.39794009	0.95542115	0.25327433	0.30975197	0.42926365	0.68927844	0.51411797	10.0080692	Train	0
0.47969977	0.62568939	0.67223962	0.63165919	0.66566112	0.14327504	0.48970338	0.34262776	0.26706076	0.24154914	15.3107931	Train	1
0.5570335	0.27484122	0.60580686	0.99147966	0.41764959	0.58339506	0.47611685	0.48296743	0.6552434	0.56267445	13.0306982	Train	0
0.61522771	0.2825061	0.95041326	0.96118	0.19440293	0.9985001	0.077526	0.96909512	0.09729201	0.00014313	18.3193977	Train	0
0.92469281	0.67129786	0.89106723	0.21073456	0.94008082	0.27828276	0.99161846	0.28429912	0.8536622	0.47265393	14.5018649	Train	1
0.95111748	0.3750291	0.21042079	0.27009582	0.09443746	0.90323231	0.2257401	0.02501317	0.45706367	0.13599803	7.51542473	Train	0
0.54460529	0.23820802	0.80400165	0.14593755	0.75356347	0.97380882	0.80563047	0.84595417	0.71745632	0.8273373	7.39283708	Train	0
0.84085162	0.21011318	0.37284139	0.12788901	0.88975009	0.37188372	0.52097762	0.44546273	0.46369308	0.12721498	6.20399304	Train	0
0.53612771	0.62745685	0.91514195	0.44453712	0.19588285	0.05526404	0.2252409	0.44685737	0.16902027	0.77345105	11.18812	Train	1
0.98591896	0.67763971	0.12825742	0.08776727	0.74517888	0.4778799	0.81072106	0.33256866	0.7881965	0.22857018	13.6076299	Train	0
0.00366831	0.17518244	0.67562676	0.24181678	0.85179963	0.34314848	0.57146555	0.32764496	0.94078301	0.66647468	7.46170872	Train	0
0.40935489	0.66820434	0.56153467	0.82468713	0.34534114	0.68366919	0.43816972	0.34519145	0.69093227	0.20752694	12.37146	Train	0
0.34007099	0.5633538	0.22578229	0.40479279	0.31808185	0.73880811	0.74040809	0.88152454	0.55180775	0.21607153	10.4579919	Train	1
0.49657947	0.29538041	0.52768629	0.84308477	0.92200713	0.19250219	0.9883521	0.18658262	0.95637599	0.98881526	14.6010615	Train	0
0.79868579	0.16362121	0.37412005	0.34670984	0.61806729	0.83804433	0.0736422	0.19415938	0.79939972	0.50668229	7.97061721	Train	2
0.17614106	0.20863159	0.37546331	0.874597	0.57543247	0.15396971	0.26673099	0.67752272	0.04645231	0.21335994	10.5952682	Train	1
0.82984474	0.64514461	0.59588695	0.74272781	0.30520274	0.11278128	0.14300158	0.98821794	0.82283154	0.31542315	14.958658	Train	0
0.89335706	0.35590364	0.00747417	0.63526691	0.8199895	0.27632966	0.2103092	0.81188989	0.87230342	0.5326667	18.9684788	Train	0
0.18271976	0.74227501	0.17907612	0.55928001	0.16322782	0.18198596	0.33056248	0.68079333	0.89791123	0.64296793	9.20345547	Train	2
0.05103708	0.28866942	0.51936666	0.62989748	0.44203619	0.45790138	0.35267601	0.12968343	0.23712108	0.85988359	8.46424776	Train	0
0.55154736	0.20044912	0.99188042	0.6556988	0.90525896	0.31092936	0.46030935	0.86258313	0.37122186	0.43238438	18.604162	Train	0
0.44258899	0.31813912	0.54088732	0.99259149	0.47737218	0.73337913	0.45560579	0.77936921	0.84177976	0.34633946	14.5415	Train	0
0.26357096	0.40735022	0.44622402	0.86487686	0.70479095	0.83940355	0.71347002	0.41628832	0.65221406	0.58212878	12.8904726	Train	0
0.88048779	0.34176838	0.10149086	0.57591196	0.90936422	0.64278548	0.78217282	0.47722783	0.84601274	0.56679319	18.809491	Train	2
0.83152898	0.6659641	0.33366757	0.65213693	0.30351847	0.32901641	0.84411191	0.31651423	0.28599481	0.27465389	11.7363635	Train	0
0.24420489	0.85849404	0.84367757	0.33979514	0.99901003	0.29593081	0.33879032	0.19364484	0.5343213	0.45695158	14.8116245	Train	0
0.71547545	0.70355092	0.93684564	0.39533255	0.26242914	0.67377911	0.81639154	0.65572211	0.68245486	0.12728209	15.7514168	Train	0
0.32386663	0.34455035	0.31620884	0.93678578	0.57168162	0.94330473	0.75725261	0.45919856	0.21833009	0.54896749	10.3241862	Train	2
0.23640861	0.16751401	0.36515864	0.87915561	0.93909594	0.65618877	0.62025968	0.83867487	0.6190679	0.73014551	13.4418804	Train	0
0.40891119	0.85758102	0.95226432	0.29112298	0.10840339	0.56869867	0.31606031	0.64901619	0.90697898	0.59790727	12.8062243	Train	0
0.76127746	0.23926653	0.58301493	0.60835898	0.81682389	0.02056218	0.46240487	0.73649062	0.98621266	0.1054391	13.5739705	Train	0
0.30663861	0.74746541	0.09997332	0.59766675	0.19435912	0.37881257	0.54875186	0.7450212	0.07663786	0.77596089	10.287474	Train	0
0.08120439	0.82144154	0.58073272	0.88125754	0.6257397	0.99542698	0.32072626	0.159471	0.99989352	0.56160266	13.3111065	Train	0
0.76669862	0.42801424	0.06975745	0.93860591	0.82171149	0.91411066	0.83460274	0.04280691	0.15286672	0.52083328	22.1156329	Train	0
0.75995568	0.25278643	0.44851427	0.70757338	0.95751522	0.28743052	0.82437715	0.43483917	0.01896706	0.75866064	15.4340597	Train	0
0.26289774	0.2656184	0.01447209	0.79913909	0.37778049	0.33055135	0.20625638	0.54377482	0.79560246	0.45884794	14.8077028	Train	0
0.16872502	0.99766875	0.27572101	0.47312048	0.00239701	0.88740496	0.4083869	0.73411482	0.73705384	0.84124308	9.72758033	Train	0
0.99366483	0.32006723	0.57724802	0.75461809	0.99493304	0.95204646	0.28507456	0.53937632	0.02040375	0.95738855	14.6161228	Train	0
0.18838472	0.98021793	0.23778021	0.62245887	0.95982874	0.31738429	0.7000542	0.47133167	0.18607229	0.77033567	15.3451585	Train	0
0.82433449	0.28769094	0.30998782	0.5872689	0.18378261	0.54475889	0.39221489	0.91086713	0.71804259	0.88813402	9.42015039	Train	0
0.31679022	0.46274815	0.87389902	0.75362578	0.31187428	0.45663414	0.50614467	0.08183585	0.97499756	0.49134475	15.0243655	Train	0
0.96285031	0.50854224	0.17380656	0.03612359	0.21475553	0.50999027	0.20332639	0.32512246	0.16530255	0.22864918	9.67608796	Train	0
0.69729361	0.49432517	0.08458038	0.66532936	0.39865069	0.18629467	0.5806338	0.68386282	0.26449659	0.29008541	16.546329	Train	0
0.54642477	0.42618519	0.74705354	0.10753264	0.20953745	0.88745034	0.81189459	0.03166213	0.60169574	0.36136994	5.58908208	Train	0
0.30427256	0.39936675	0.62797737	0.42553493	0.9568084	0.14053214	0.15612845	0.92942849	0.14443573	0.06521644	12.0561836	Train	0
0.69030469	0.9942429	0.12402704	0.6784028	0.86347995	0.11656514	0.33036509	0.56258968	0.46048569	0.11744538	22.2708702	Train	0
0.42376979	0.17526554	0.99732528	0.25247404	0.2373222	0.3473387	0.73649543	0.34364099	0.58650808	0.94408001	9.26265967	Train	1
0.94950273	0.24912776	0.49191961	0.58850918	0.4278142	0.63540702	0.96504816	0.15400887	0.06426306	0.10624725	8.77721477	Train	1
0.84498333	0.8306148	0.91889674	0.49589906	0.54391045	0.93689705	0.23160301	0.25020966	0.70176967	0.05446167	17.0258355	Train	0
0.67232919	0.1477985	0.17075595	0.26647202	0.00728468	0.12219935	0.73884914	0.10143505	0.70964239	0.72392601	7.36347416	Train	2
0.30523588	0.59669861	0.88339508	0.38572252	0.13551367	0.26119227	0.91766678	0.46501046	0.08697812	0.01955561	7.84337906	Train	1
0.93930892	0.7982774	0.4950279	0.50282022	0.15972517	0.49171399	0.42022818	0.6216933	0.31779794	0.62396594	12.35078	Train	0
0.62588271	0.67357142	0.89831752	0.28769569	0.31254253	0.79046051	0.03526344	0.70515264	0.99371947	0.23808851	11.3119281	Train	1
0.71727954	0.78463833	0.73178473	0.40134317	0.12801911	0.92131962	0.62236679	0.33938421	0.23117998	0.15086843	10.9742682	Train	0
0.9740435	0.2837825	0.17895591	0.54009856	0.10350813	0.39431881	0.03327771	0.57249115	0.5497098	0.12358015	10.8330559	Train	0
0.3577475	0.55423972	0.40634769	0.1843859	0.9875647	0.70266491	0.40139218	0.03986176	0.67764105	0.66016098	8.74453108	Train	2
0.53684124	0.58034735	0.80648872	0.79371023	0.72717633	0.02300458	0.37157645	0.95984771	0.49308073	0.62972089	15.0449961	Train	0
0.34535039	0.58585601	0.03447743	0.18130545	0.35329683	0.77580033	0.93770668	0.95357524	0.94469319	0.25107337	9.66234481	Train	2
0.59420092	0.16137966	0.25453908	0.85579069	0.04201749	0.22951456	0.2985007	0.52899305	0.60237441	0.27971787	11.4434772	Train	2
0.63293727	0.46515795	0.00111507	0.70716953	0.07841191	0.58070456	0.69638855	0.47958642	0.09247124	0.39502921	18.1067405	Train	0
0.4137792	0.3200572	0.01235341	0.98918432	0.8688441	0.47025703	0.87446599	0.30889801	0.83077809	0.03344528	20.0140092	Train	0
0.49723207	0.63111974	0.86641222	0.69701431	0.30300899	0.18172314	0.37941117	0.71039677	0.08900491	0.94638929	15.7460511	Train	0
0.05104094	0.17622239	0.4784017	0.86888721	0.67588315	0.94422874	0.16967918	0.57106297	0.93614592	0.00671206	10.8156381	Train	0
0.62904	0.05285435	0.26988814	0.04678605	0.27545105	0.59154273	0.69327855	0.50745379	0.1167839	0.27540408	0.81698632	Train	0
0.88830804	0.55503643	0.29827194	0.29113251	0.23403689	0.82158777	0.67785736	0.40337827	0.73560975	0.67149111	10.6089596	Train	0
0.3709015	0.05143053	0.70023117	0.36649939	0.28057227	0.01686443	0.45577657	0.82044829	0.38316408	0.89440119	4.91848261	Train	2
0.62583832	0.95845941	0.76506562	0.78467526	0.68595014	0.11472338	0.78667527	0.84763187	0.54394083	0.01702297	18.7654443	Train	0
0.89344627	0.57845874	0.46377081	0.42599509	0.35795958	0.47298788	0.95284415	0.96183685	0.78606478	0.64992617	13.0218939	Train	1
0.68553089	0.30472606	0.87407216	0.12809937	0.99050983	0.01172137	0.98093891	0.3305023	0.22902797	0.4735849	8.67128843	Train	0
0.96251921	0.99383054	0.02222405	0.72732722	0.82620868	0.46179996	0.59514689	0.19834515	0.69197828	0.38890186	24.0435113	Train	1
0.63991188	0.86332563	0.3455208	0.2816135	0.19354497	0.06454732	0.3487549	0.1686205	0.85348657	0.99049	10.2073152	Train	0
0.70279562	0.3209157	0.21217584	0.79568559	0.45790698	0.9859732	0.55441603	0.74080022	0.40756723	0.34368963	15.1023256	Train	1
0.69662178	0.41925858	0.32966539	0.13189146	0.18921287	0.68607944	0.99137084	0.20589763	0.401828	0.12200602	7.47480386	Train	0
0.51647322	0.50908471	0.39192466	0.6511821	0.87310583	0.1271142	0.77947351	0.91077264	0.91068342	0.6293611	14.4961216	Train	0
0.93952468	0.01871228	0.20994056	0.95047579	0.8219199	0.94860727	0.40848015	0.73792257	0.9329322	0.11691024	16.5938156	Train	1
0.15898388	0.82390366	0.62878075	0.1154451	0.4720901	0.70560205	0.84834778	0.39585961	0.22330883	0.39492796	4.54799883	Train	0
0.16294659	0.46583611	0.16831031	0.79406029	0.65095646	0.07967636	0.01713665	0.8290309	0.41882047	0.75886232	14.6547232	Train	0
0.5744927	0.05664763	0.97889887	0.33377073	0.56326842	0.08692348	0.55784037	0.48112974	0.6338273	0.59999059	11.4534795	Train	0
0.31072784	0.34067221	0.23374717	0.24540524	0.11941121	0.3213087	0.56230674	0.89164386	0.70244955	0.21715272	4.56427999	Train	0
0.10966072	0.64549867	0.16484638	0.74330883	0.86443216	0.65250236	0.69712995	0.04320379	0.85263177	0.21709742	18.1023859	Train	0
0.85571005	0.80893389	0.22889359	0.38234603	0.28891316	0.01590229	0.00374291	0.88766027	0.56556706	0.42693306	13.204041	Train	1
0.32355854	0.54154662	0.10501431	0.43739704	0.40022527	0.98588562	0.02309369	0.855266	0.98512848	0.14001552	11.4388313	Train	0
0.53508435	0.47960954	0.68757725	0.88137533	0.71388795	0.24652315	0.35840451	0.73700021	0.9398823	0.18330555	16.3363761	Train	0
0.92351143	0.18589525	0.15610491	0.08217178	0.10289986	0.80236685	0.30563602	0.85344105	0.55960606	0.8302145	6.63351858	Train	0
0.30082482	0.77710848	0.73419303	0.23714681	0.51708981	0.42548253	0.38871783	0.93287695	0.5880515	0.40725316	8.78728244	Train	0
0.08058448	0.06203131	0.89970614	0.97289591	0.23672038	0.22038932	0.69911479	0.82445845	0.99137151	0.82675944	13.9074678	Train	0
0.22416173	0.0990369	0.78424353	0.9853082	0.27896455	0.15678124	0.07348679	0.98886423	0.77112595	0.67800136	12.5565671	Train	0
0.11925665	0.81890201	0.58493711	0.32553319	0.06157943	0.21838867	0.26256794	0.0505832	0.42133102	0.76842106	5.08014903	Train	0
0.22771207	0.42990357	0.67114127	0.45915511	0.36228316	0.76104708	0.4834243	0.12076991	0.80469618	0.74553474	6.72976519	Train	0
0.97697534	0.75363291	0.55609045	0.43444896	0.03679803	0.52112026	0.9746179	0.63902385	0.68944299	0.52085324	8.48104687	Train	0
0.11203486	0.77489646	0.08210747	0.09966266	0.74026836	0.28129551	0.5535214	0.48989636	0.5578016	0.42716819	8.7351399	Train	0
0.5145523	0.95587743	0.02346389	0.88823605	0.97996506	0.72412795	0.7629655	0.43084291	0.84944587	0.29375102	21.0800618	Train	1
0.20144793	0.5265676	0.29953332	0.51216699	0.37037691	0.93167328	0.74080478	0.98781352	0.20693775	0.10902556	7.34986889	Train	1
0.36237983	0.45975358	0.76262183	0.6662237	0.73420033	0.13171182	0.88492372	0.23251285	0.50271676	0.15590438	15.2343399	Train	0
0.18978406	0.51326308	0.80393334	0.77657232	0.89900069	0.85156369	0.23315089	0.34756097	0.83569277	0.85406305	16.0962961	Train	0
0.62592271	0.13112175	0.1490787	0.79129112	0.06001603	0.81333207	0.60548297	0.26812074	0.04620191	0.55123834	11.9955954	Train	0
0.06227916	0.84035447	0.68840852	0.1746717	0.48710808	0.0181572	0.57238785	0.59044747	0.16018375	0.48181277	6.85948795	Train	2
0.05311831	0.38840435	0.20034381	0.05024028	0.93313789	0.15586034	0.54851412	0.78965008	0.43410604	0.75748186	7.93594037	Train	0
0.57413337	0.03679299	0.6192143	0.33844452	0.92191669	0.68255873	0.49707784	0.80159425	0.38008834	0.89683535	6.63331071	Train	0
0.46888264	0.4069561	0.92713754	0.95493663	0.13993103	0.21529949	0.46677574	0.64233216	0.55503846	0.88596784	15.9750469	Train	0
0.64226691	0.29508014	0.01512174	0.88503391	0.75633205	0.72276738	0.05417599	0.08325174	0.67486957	0.52993024	18.9511535	Train	0
0.80738703	0.35423835	0.28371002	0.49630718	0.20142704	0.3950568	0.4779732	0.22009704	0.37211463	0.35596284	10.0941613	Train	0
0.06469161	0.77628091	0.84632597	0.09001598	0.07039316	0.33623041	0.64718336	0.10662886	0.46325325	0.87215284	7.57655113	Train	0
0.28253607	0.64524476	0.51340681	0.13995475	0.58206926	0.17979278	0.10496274	0.91637942	0.31887676	0.54497708	5.80567654	Train	0
0.30555081	0.07090904	0.4437112	0.05860524	0.64900027	0.06373514	0.84619938	0.2507483	0.24152654	0.53587759	1.82164218	Train	0
0.33126181	0.83284954	0.7441537	0.73857189	0.6622458	0.40084193	0.60185689	0.80555704	0.30989757	0.3540606	14.5716598	Train	0
0.36424343	0.9854153	0.96993321	0.23566974	0.53178203	0.62299072	0.07653962	0.03474864	0.54459582	0.85792729	12.1426409	Train	0
0.24540843	0.93732586	0.90546494	0.98804751	0.58125991	0.29083879	0.72739284	0.62875845	0.68581489	0.40876371	16.8859927	Train	1
0.34850661	0.04584299	0.11153689	0.3747611	0.69212248	0.1062624	0.38516218	0.20879433	0.89577086	0.43638986	10.0063445	Train	0
0.27237474	0.06033866	0.8102032	0.59657503	0.74943628	0.71627474	0.93892151	0.0533194	0.22272047	0.14674334	11.8081956	Train	0
0.50205395	0.92519529	0.97377848	0.87429301	0.46077475	0.7024073	0.16005893	0.96957093	0.7291744	0.90757774	20.8987826	Train	2
0.29018618	0.51429065	0.87607747	0.10109179	0.61864721	0.52416479	0.52843714	0.68733137	0.88036393	0.56300934	8.45656364	Train	0
0.86118496	0.58112868	0.91079453	0.10092101	0.58073002	0.14377518	0.48518489	0.44012913	0.43449332	0.90509151	12.9617432	Train	2
0.97515569	0.68861811	0.81422739	0.54008638	0.85534687	0.20367886	0.93884806	0.41684966	0.28757631	0.01688034	18.9962978	Train	0
0.90522725	0.25900819	0.45309134	0.50731474	0.19869291	0.79494173	0.05312136	0.43230579	0.94414952	0.73134923	9.16595672	Train	2
0.95746136	0.91515598	0.41918711	0.16845575	0.41408634	0.67987382	0.96823816	0.50424555	0.27716194	0.37513921	12.1510286	Train	0
0.1328415	0.75594245	0.53050987	0.76348757	0.93706774	0.30049802	0.112272	0.64225222	0.86459333	0.32494185	12.6921596	Train	0
0.557953	0.59261588	0.8684445	0.71045187	0.55173031	0.95779138	0.71261187	0.34749816	0.22697531	0.8558874	16.360389	Train	2
0.6806945	0.67419757	0.92991151	0.42424408	0.82915091	0.67750221	0.13840053	0.02532564	0.3875072	0.71099253	17.0352988	Train	2
0.14003094	0.94830895	0.57279348	0.49100314	0.08712716	0.45654536	0.75758072	0.9125231	0.75284753	0.51156919	11.1063984	Train	0
0.82194594	0.07305544	0.38907789	0.23326179	0.60405007	0.40663018	0.8651153	0.77754925	0.86994091	0.54913752	3.22135719	Train	0
0.43034932	0.46413242	0.8484611	0.73126194	0.24930813	0.04038412	0.68548549	0.94198115	0.44728618	0.52279746	12.4650846	Train	0
0.14245054	0.49136742	0.3019792	0.54759915	0.46035843	0.84335179	0.07190661	0.65550905	0.65699775	0.05282113	9.95186871	Train	1
0.56321269	0.14850823	0.08125736	0.40715064	0.30205305	0.90622083	0.14015572	0.56525429	0.86806126	0.91871463	8.2967223	Train	0
0.87991539	0.16544841	0.1878876	0.10111752	0.69250442	0.23588043	0.01463834	0.63409259	0.46416396	0.59760575	8.04400892	Train	1
0.62963914	0.33928085	0.05740293	0.37702702	0.42296861	0.2333585	0.50019513	0.3758997	0.42415955	0.96378368	12.6175179	Train	0
0.00370852	0.20896832	0.64945042	0.12820991	0.37761077	0.85228301	0.87977499	0.89802789	0.46756883	0.18722857	4.53960807	Train	0
0.24558395	0.41903974	0.02514358	0.81345162	0.84867323	0.99544154	0.77893699	0.6667933	0.99277174	0.84513849	17.1674016	Train	0
0.55147337	0.32230964	0.02402442	0.24499819	0.74460816	0.49316032	0.90807714	0.51738419	0.0400925	0.69021427	13.5461316	Train	1
0.92711076	0.32908704	0.94883106	0.84129069	0.51228461	0.36753171	0.20460216	0.30397731	0.15197048	0.19665103	17.6493342	Train	0
0.17819184	0.53145248	0.55237769	0.41230712	0.47269821	0.04973255	0.1414381	0.73190201	0.8437705	0.97304368	6.67032052	Train	0
0.04843987	0.96865309	0.79316397	0.80870239	0.34897805	0.70474508	0.73435728	0.5361296	0.66205783	0.60682946	13.599899	Train	0
